Simulation,First_Trigger_Month_Idx,Cost_Payoff_PV,Benefit_Payoff_PV
8307,41,12730242.639383625,12093730.507414443
8308,35,17250923.970172238,16388377.771663627
8309,41,12821961.94517461,12180863.847915879
8310,36,16302666.700079527,15487533.36507555
8311,33,18601608.915153172,17671528.46939551
8312,42,12007252.635965101,11406890.004166845
8313,26,23364193.08995467,22195983.435456935
8314,31,19739766.80495615,18752778.46470834
8315,33,18579823.38943686,17650832.219965015
8316,32,19192535.623307828,18232908.842142437
8317,35,17047281.61704761,16194917.536195232
8318,35,17066636.346940137,16213304.52959313
8319,40,13509446.447041756,12833974.124689667
8320,40,13347309.925450744,12679944.429178206
8321,32,19316760.865750104,18350922.8224626
8322,43,11232681.506176867,10671047.430868024
8323,34,17756534.14323844,16868707.436076514
8324,40,13405923.937145205,12735627.740287945
8325,33,18210204.033659864,17299693.83197687
8326,32,19308730.05984871,18343293.556856275
8327,40,13305280.231092485,12640016.21953786
8328,37,15508630.763151797,14733199.224994207
8329,41,12580267.715289326,11951254.329524858
8330,37,15595600.706294525,14815820.670979798
8331,39,14166595.415950118,13458265.645152612
8332,41,12698298.003408467,12063383.103238044
8333,33,18475573.31345225,17551794.64777964
8334,36,16301338.93131611,15486271.984750304
8335,33,18647082.710111547,17714728.574605968
8336,29,21414982.981305826,20344233.832240533
8337,41,12811566.927350605,12170988.580983074
8338,36,16429140.958857398,15607683.910914527
8339,36,16512757.959888903,15687120.061894458
8340,42,11912427.300472695,11316805.93544906
8341,33,18459307.028778277,17536341.67733936
8342,32,18957272.069777586,18009408.466288704
8343,35,17146161.825523492,16288853.734247316
8344,31,19894376.300485373,18899657.485461105
8345,37,15652734.10444014,14870097.399218133
8346,31,19860920.117974345,18867874.112075627
8347,39,14026525.315538917,13325199.04976197
8348,36,16291987.150609422,15477387.793078953
8349,39,14007561.390204677,13307183.320694443
8350,32,19346759.62927913,18379421.64781517
8351,35,17023472.916153736,16172299.270346047
8352,37,15585530.720539918,14806254.18451292
8353,38,14810110.474505266,14069604.950780004
8354,29,21259460.005557027,20196487.005279172
8355,31,20108417.688723892,19102996.804287698
8356,40,13385854.658283988,12716561.925369788
8357,37,15705362.381031144,14920094.261979586
8358,36,16046888.252084237,15244543.839480026
8359,21,27535233.687656738,26158472.003273897
8360,38,14708930.26606698,13973483.75276363
8361,33,18583830.77892295,17654639.2399768
8362,40,13505654.983604426,12830372.234424204
8363,38,14968842.038459802,14220399.936536811
8364,35,16933557.565686177,16086879.687401868
8365,40,13432208.9768701,12760598.528026594
8366,39,14044231.029209582,13342019.477749104
8367,37,15653400.693246452,14870730.658584129
8368,36,15885021.09390404,15090770.039208837
8369,37,15585621.724364316,14806340.638146099
8370,31,19922105.722379416,18926000.436260443
8371,35,17106375.920436982,16251057.124415133
8372,37,15509422.089666544,14733950.985183217
8373,37,15336804.22334427,14569964.012177056
8374,37,15599353.74172244,14819386.054636316
8375,41,12586638.59923516,11957306.6692734
8376,38,14936882.88460106,14190038.740371006
8377,32,19356805.1029075,18388964.847762126
8378,36,16280611.351312408,15466580.783746786
8379,40,13334940.261104599,12668193.248049367
8380,41,12720052.391513262,12084049.7719376
8381,38,14939573.711720902,14192595.026134856
8382,33,18435712.788518682,17513927.149092745
8383,36,16361024.677092342,15542973.443237724
8384,34,17897987.22706584,17003087.865712546
8385,29,21410302.062729724,20339786.959593233
8386,40,13548518.26854305,12871092.355115896
8387,33,18217610.75529879,17306730.21753385
8388,38,14849725.649362689,14107239.366894554
8389,39,14155320.351968316,13447554.3343699
8390,40,13394513.76529733,12724788.077032464
8391,34,17746260.623611163,16858947.592430603
8392,36,16288986.291726956,15474536.97714061
8393,40,13412045.00051204,12741442.750486437
8394,28,22472112.660810847,21348507.027770303
8395,31,20014316.535074946,19013600.7083212
8396,40,13347349.875523197,12679982.381747035
8397,40,13312986.797973113,12647337.458074458
8398,38,14947802.119473787,14200412.013500096
8399,32,19104743.615305077,18149506.43453982
8400,28,22384139.0272415,21264932.075879425
8401,34,17793928.238514557,16904231.826588828
8402,36,16417018.155332595,15596167.247565966
8403,41,12628908.633613842,11997463.201933147
8404,31,19921624.815198347,18925543.57443843
8405,39,14018185.235243766,13317275.973481577
8406,38,14858250.678458102,14115338.144535197
8407,32,19357514.871889196,18389639.128294736
8408,31,19980755.18512,18981717.425864
8409,35,16864375.623550344,16021156.842372825
8410,34,17723853.099426515,16837660.444455188
8411,33,18455775.3579364,17532986.59003958
8412,39,14156507.310506072,13448681.944980768
8413,35,16893793.684446555,16049104.000224225
8414,31,20066708.49734568,19063373.07247839
8415,35,17055463.54818764,16202690.370778259
8416,39,14004979.68811631,13304730.703710493
8417,20,28644114.63730016,27211908.905435152
8418,23,25872858.60742467,24579215.677053437
8419,38,14784327.831838343,14045111.440246426
8420,35,17030739.525706563,16179202.549421232
8421,36,16432171.828369847,15610563.236951355
8422,38,14958141.508674063,14210234.433240358
8423,44,10629993.077675328,10098493.423791561
8424,38,14772707.016929207,14034071.666082747
8425,37,15630385.725948406,14848866.439650986
8426,36,16059107.964099368,15256152.5658944
8427,32,19252247.305294722,18289634.940029986
8428,40,13301171.247668777,12636112.685285337
8429,36,16224674.633288303,15413440.901623888
8430,37,15745898.675368898,14958603.741600454
8431,22,26837368.508810326,25495500.08336981
8432,35,16863343.767143216,16020176.578786055
8433,40,13433408.732679334,12761738.296045367
8434,40,13414953.280893838,12744205.616849145
8435,38,14783094.055935781,14043939.353138993
8436,32,19166927.56873048,18208581.190293957
8437,39,14039149.635374326,13337192.153605608
8438,41,12663128.893832874,12029972.44914123
8439,37,15722652.538835654,14936519.91189387
8440,40,13405463.436941627,12735190.265094547
8441,40,13383422.763136648,12714251.624979815
8442,29,21349385.807932243,20281916.51753563
8443,38,14889508.991874674,14145033.54228094
8444,37,15451337.350625463,14678770.48309419
8445,34,17865098.24168971,16971843.329605225
8446,40,13454092.564246355,12781387.936034037
8447,36,16476783.593748964,15652944.414061517
8448,35,16855948.135614093,16013150.728833389
8449,30,20778442.802962095,19739520.662813988
8450,35,16894220.040442605,16049509.038420474
8451,38,14668143.74745436,13934736.56008164
8452,32,19243346.754621875,18281179.416890778
8453,32,19073038.945516314,18119386.998240497
8454,33,18210089.685799442,17299585.201509472
8455,39,14113663.9956874,13407980.79590303
8456,31,20105377.71767366,19100108.831789974
8457,42,11963871.609149985,11365678.028692484
8458,39,14083765.528728975,13379577.252292525
8459,43,11269056.858456833,10705604.015533991
8460,41,12565174.040479716,11936915.33845573
8461,23,26167464.14462961,24859090.93739813
8462,40,13376190.168005386,12707380.659605116
8463,44,10578544.216459325,10049617.005636359
8464,36,15988228.057103656,15188816.654248474
8465,19,28965510.488224074,27517234.96381287
8466,34,17693689.056889985,16809004.604045484
8467,35,16949660.130548403,16102177.124020984
8468,32,19358237.938097034,18390326.041192178
8469,37,15484568.840497782,14710340.398472892
8470,31,20150396.1136591,19142876.30797614
8471,46,9203185.360792207,8743026.092752596
8472,37,15649490.43093424,14867015.909387529
8473,40,13454096.966182264,12781392.117873149
8474,38,14843498.638226854,14101323.70631551
8475,39,14143256.758222714,13436093.920311578
8476,29,21522960.19983983,20446812.189847838
8477,31,19946126.974625025,18948820.62589377
8478,43,11301239.020031335,10736177.069029767
8479,33,18626419.41493297,17695098.44418632
8480,41,12731874.914984887,12095281.169235643
8481,39,14242606.72174076,13530476.385653723
8482,42,12051857.981395092,11449265.082325337
8483,35,17203346.66215745,16343179.329049578
8484,39,14143634.801699042,13436453.06161409
8485,40,13532021.444504682,12855420.372279447
8486,43,11251065.377381003,10688512.10851195
8487,42,11966917.340743544,11368571.473706365
8488,31,19877421.869935196,18883550.776438437
8489,31,19935254.371234085,18938491.65267238
8490,41,12679950.49668772,12045952.971853334
8491,35,17070028.975213286,16216527.526452621
8492,31,19957988.768734798,18960089.33029806
8493,36,16288451.616839811,15474029.03599782
8494,38,14773742.530078068,14035055.403574165
8495,36,16140633.53610084,15333601.859295797
8496,35,17048689.512924355,16196255.037278138
8497,35,17039839.93456314,16187847.937834986
8498,32,19254225.274924465,18291514.01117824
8499,41,12727763.64317345,12091375.461014777
8500,37,15542104.868108463,14764999.624703038
8501,37,15416645.726160606,14645813.439852577
8502,36,16204971.812432896,15394723.22181125
8503,34,17699578.589609332,16814599.660128865
8504,33,18639933.820295133,17707937.129280377
8505,40,13254293.04978336,12591578.39729419
8506,39,14102632.357348299,13397500.739480883
8507,20,28558417.23068251,27130496.369148385
8508,39,13975379.133801691,13276610.177111605
8509,37,15674196.51043249,14890486.684910866
8510,39,14155354.587318905,13447586.857952958
8511,35,17099580.349129457,16244601.331672981
8512,41,12765928.982410327,12127632.533289809
8513,31,19562429.024437003,18584307.57321515
8514,33,18664567.836074572,17731339.44427084
8515,34,17624106.30852468,16742900.993098447
8516,43,11311828.875816204,10746237.432025392
8517,30,20773885.789417494,19735191.49994662
8518,41,12593432.00448269,11963760.404258555
8519,33,18563818.043403365,17635627.141233195
8520,31,19825506.06175258,18834230.75866495
8521,33,18391922.505930103,17472326.380633596
8522,34,17778488.327871345,16889563.911477778
8523,36,16289318.86405785,15474852.920854958
8524,31,19829610.86581085,18838130.322520304
8525,33,18475483.63081915,17551709.44927819
8526,39,14056442.793463603,13353620.653790422
8527,39,14098565.997003822,13393637.69715363
8528,43,11259094.51858026,10696139.792651247
8529,34,17839905.394000024,16947910.12430002
8530,33,18662461.24362671,17729338.181445375
8531,37,15509062.064363657,14733608.961145472
8532,36,16223342.185534345,15412175.07625763
8533,36,16309854.791095903,15494362.051541107
8534,32,19212049.451023057,18251446.9784719
8535,36,16254449.493974794,15441727.019276053
8536,39,14116351.58836014,13410534.008942133
8537,34,17727120.875024132,16840764.831272926
8538,39,14148227.498373495,13440816.12345482
8539,32,19135142.230544392,18178385.119017173
8540,36,16215136.189046659,15404379.379594324
8541,39,14106675.151354615,13401341.393786885
8542,35,16996139.85498648,16146332.862237157
8543,44,10520769.382764254,9994730.91362604
8544,38,14736602.00737148,13999771.907002905
8545,41,12621918.315316202,11990822.399550391
8546,36,16166489.325282034,15358164.85901793
8547,36,16229285.598180095,15417821.318271091
8548,33,18571983.708933797,17643384.52348711
8549,39,14187072.962948598,13477719.314801168
8550,46,9181776.643893618,8722687.811698936
8551,29,21544260.929528687,20467047.883052252
8552,32,19126941.354331907,18170594.286615312
8553,30,20438291.213003997,19416376.652353797
8554,36,16255820.89843197,15443029.853510369
8555,43,11219474.47119709,10658500.747637235
8556,36,15908941.25666298,15113494.193829829
8557,36,16292829.283491135,15478187.819316575
8558,38,14932416.852244414,14185796.009632193
8559,34,17776968.687310513,16888120.252944984
8560,31,19977185.249288328,18978325.98682391
8561,39,14038198.291250335,13336288.37668782
8562,37,15579197.712711375,14800237.827075806
8563,41,12718248.126755744,12082335.720417956
8564,39,14184880.124966707,13475636.118718373
8565,39,14046591.997047404,13344262.397195032
8566,27,23033973.31847859,21882274.65255466
8567,34,17586417.575082988,16707096.696328837
8568,34,17549399.55062174,16671929.573090654
8569,35,16922295.370602578,16076180.602072451
8570,31,19966980.90742881,18968631.862057365
8571,35,16903551.32940458,16058373.762934353
8572,33,18448225.96642024,17525814.66809923
8573,34,17890137.48012805,16995630.606121648
8574,28,22127065.484743234,21020712.21050607
8575,36,16386653.462502526,15567320.7893774
8576,29,21532064.511102032,20455461.28554693
8577,32,19050776.101361807,18098237.296293717
8578,31,20243460.587332606,19231287.55796598
8579,33,18504359.879188783,17579141.885229345
8580,25,24774846.306648623,23536103.99131619
8581,35,16821109.557279006,15980054.079415053
8582,37,15585431.169913385,14806159.611417716
8583,41,12778843.32342233,12139901.15725121
8584,40,13448991.602492636,12776542.022368003
8585,35,17005294.122019462,16155029.41591849
8586,44,10548875.912955614,10021432.117307832
8587,33,18441678.90971165,17519594.96422607
8588,42,12069374.030205293,11465905.328695027
8589,32,19074209.23316627,18120498.771507952
8590,31,20101939.410769105,19096842.44023065
8591,33,18305833.885077212,17390542.19082335
8592,33,18625458.776749924,17694185.837912425
8593,35,16867820.743785396,16024429.706596127
8594,41,12587993.7123612,11958594.02674314
8595,29,21526594.800403025,20450265.06038287
8596,37,15610612.939828742,14830082.292837307
8597,36,16257108.32331557,15444252.907149792
8598,42,11932862.44259705,11336219.320467198
8599,40,13506703.24741916,12831368.085048202
8600,41,12643726.89969244,12011540.554707818
8601,36,16319434.88782686,15503463.143435514
8602,36,16352842.010772547,15535199.910233917
8603,42,11985586.698341137,11386307.36342408
8604,33,18546256.29979078,17618943.48480124
8605,35,17063970.890139148,16210772.345632192
8606,38,14709566.300437039,13974087.985415187
8607,34,17780796.67187383,16891756.838280138
8608,37,15634814.710081259,14853073.974577194
8609,38,14742604.938671164,14005474.691737605
8610,37,15378013.635736944,14609112.953950096
8611,36,16295679.50620508,15480895.530894825
8612,37,15594769.467304751,14815030.993939511
8613,37,15547185.886379618,14769826.592060637
8614,34,17762731.0087928,16874594.458353158
8615,34,17622962.210119788,16741814.099613799
8616,32,19354564.34374428,18386836.126557067
8617,34,17787402.04157189,16898031.939493295
8618,39,13938668.181375973,13241734.772307174
8619,39,14146282.476050787,13438968.352248248
8620,37,15546821.18954058,14769480.13006355
8621,37,15608105.459041419,14827700.186089346
8622,40,13426617.68434931,12755286.800131844
8623,38,14902183.40208759,14157074.231983209
8624,38,14786989.206520967,14047639.74619492
8625,33,18522945.728426937,17596798.44200559
8626,35,17099584.655609656,16244605.422829174
8627,36,16218164.54591505,15407256.318619298
8628,35,16986047.266916856,16136744.903571013
8629,38,14862060.906141708,14118957.86083462
8630,35,17045611.60301044,16193331.022859916
8631,38,14812530.063097,14071903.55994215
8632,33,18569570.423027474,17641091.9018761
8633,40,13338245.750590231,12671333.463060718
